/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_26_389.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_26_389.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_26_389.jpg, 0, 0, 0, 7.801368E-05
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_26_504.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_26_504.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_26_504.jpg, 0, 0, 0, 7.807182E-05
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_26_605.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_26_605.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_26_605.jpg, 0, 0, 0, 7.941797E-05
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_26_726.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_26_726.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_26_726.jpg, 0, 0, 0, 7.843693E-05
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_26_831.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_26_831.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_26_831.jpg, 0, 0.1378169, 0, 0.03817743
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_26_956.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_26_956.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_26_956.jpg, 0, 0.4943011, 0, 0.5056751
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_27_074.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_27_074.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_27_074.jpg, 0, 0.4169075, 0, 1.26125
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_27_173.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_27_173.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_27_173.jpg, 0, 0.3917348, 0, 1.643636
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_27_285.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_27_285.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_27_285.jpg, 0, 0.5570469, 0, 2.429456
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_27_395.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_27_395.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_27_395.jpg, 0, 0.2244816, 0, 2.839518
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_27_494.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_27_494.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_27_494.jpg, 0, 0.5260141, 0, 3.314519
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_27_609.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_27_609.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_27_609.jpg, 0, 0.8684821, 0, 4.316501
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_27_711.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_27_711.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_27_711.jpg, -0.305568, 1, 0, 5.447226
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_27_821.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_27_821.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_27_821.jpg, 0, 1, 0, 6.825031
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_27_942.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_27_942.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_27_942.jpg, 0, 1, 0, 8.188748
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_28_056.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_28_056.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_28_056.jpg, 0, 1, 0, 9.313848
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_28_160.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_28_160.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_28_160.jpg, -0.1043551, 1, 0, 10.63203
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_28_269.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_28_269.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_28_269.jpg, 0, 1, 0, 11.56462
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_28_369.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_28_369.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_28_369.jpg, 0, 1, 0, 12.78672
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_28_487.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_28_487.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_28_487.jpg, -0.06072307, 1, 0, 14.13552
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_28_601.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_28_601.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_28_601.jpg, -0.3989375, 1, 0, 15.35317
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_28_718.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_28_718.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_28_718.jpg, -0.04609251, 1, 0, 16.3358
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_28_819.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_28_819.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_28_819.jpg, 0, 1, 0, 17.59389
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_28_938.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_28_938.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_28_938.jpg, -0.2466631, 1, 0, 18.62905
/home/david/Desktop/Data/IMG/center_2019_06_16_12_57_29_049.jpg, /home/david/Desktop/Data/IMG/left_2019_06_16_12_57_29_049.jpg, /home/david/Desktop/Data/IMG/right_2019_06_16_12_57_29_049.jpg, 0, 1, 0, 19.84302
